year,censor,quality,author,paper,SCC,CDR,PRTP,Equity,Uncertainty,Hope,Nordhaus,Tol,Ploeg,Tax
2021,0.00,0.00,0.00,0.00,40809.08,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,68987.01,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,308757.39,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,1744879.01,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1778.49,NA,0.50,0,0,0,0,0,0,1
2021,0.80,0.00,0.00,0.00,2431.47,NA,0.50,0,0,0,0,0,0,1
2021,0.65,0.00,0.00,0.00,3406.10,NA,0.50,0,0,0,0,0,0,1
2021,0.43,0.00,0.00,0.00,4809.35,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,8092.71,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,18448.72,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,41326.53,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,86389.64,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,211657.38,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,1625639.06,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,17548202.79,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1784.98,NA,0.50,0,0,0,0,0,0,1
2021,0.79,0.00,0.00,0.00,2516.74,NA,0.50,0,0,0,0,0,0,1
2021,0.60,0.00,0.00,0.00,3750.70,NA,0.50,0,0,0,0,0,0,1
2021,0.29,0.00,0.00,0.00,5760.83,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,11249.44,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,33421.94,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,92273.69,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,333595.46,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,1171886.41,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,12505723.99,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,55349392.05,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1789.71,NA,0.50,0,0,0,0,0,0,1
2021,0.77,0.00,0.00,0.00,2625.70,NA,0.50,0,0,0,0,0,0,1
2021,0.55,0.00,0.00,0.00,4061.82,NA,0.50,0,0,0,0,0,0,1
2021,0.13,0.00,0.00,0.00,6751.75,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,14707.00,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,54000.49,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,190348.19,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,874582.51,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,3331770.42,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,28100639.24,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,81197777.43,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1794.67,NA,0.50,0,0,0,0,0,0,1
2021,0.75,0.00,0.00,0.00,2727.65,NA,0.50,0,0,0,0,0,0,1
2021,0.49,0.00,0.00,0.00,4437.96,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,7967.66,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,19565.84,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,89835.00,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,444346.28,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,2007170.96,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,8585674.66,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,42563014.71,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,107082904.39,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,737.99,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,818.80,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1013.24,NA,0.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1219.39,NA,0.50,0,0,0,0,0,0,1
2021,0.95,0.00,0.00,0.00,1436.53,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1783.62,NA,0.50,0,0,0,0,0,0,1
2021,0.80,0.00,0.00,0.00,2417.63,NA,0.50,0,0,0,0,0,0,1
2021,0.69,0.00,0.00,0.00,3114.40,NA,0.50,0,0,0,0,0,0,1
2021,0.58,0.00,0.00,0.00,3873.06,NA,0.50,0,0,0,0,0,0,1
2021,0.45,0.00,0.00,0.00,4722.48,NA,0.50,0,0,0,0,0,0,1
2021,0.11,0.00,0.00,0.00,6885.49,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,9839.97,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,489.90,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,547.79,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,681.39,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,822.13,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,969.12,NA,0.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1202.98,NA,0.50,0,0,0,0,0,0,1
2021,0.92,0.00,0.00,0.00,1630.19,NA,0.50,0,0,0,0,0,0,1
2021,0.85,0.00,0.00,0.00,2108.11,NA,0.50,0,0,0,0,0,0,1
2021,0.77,0.00,0.00,0.00,2640.71,NA,0.50,0,0,0,0,0,0,1
2021,0.67,0.00,0.00,0.00,3244.33,NA,0.50,0,0,0,0,0,0,1
2021,0.44,0.00,0.00,0.00,4748.28,NA,0.50,0,0,0,0,0,0,1
2021,0.09,0.00,0.00,0.00,7054.62,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,285.40,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,335.53,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,419.84,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,511.07,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,608.57,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,766.45,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1058.95,NA,0.50,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1392.92,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1777.37,NA,0.50,0,0,0,0,0,0,1
2021,0.83,0.00,0.00,0.00,2229.08,NA,0.50,0,0,0,0,0,0,1
2021,0.65,0.00,0.00,0.00,3407.04,NA,0.50,0,0,0,0,0,0,1
2021,0.36,0.00,0.00,0.00,5257.85,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,188.30,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,230.23,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,293.86,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,362.93,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,437.31,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,559.44,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,792.81,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1068.63,NA,0.50,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1395.73,NA,0.50,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1790.22,NA,0.50,0,0,0,0,0,0,1
2021,0.73,0.00,0.00,0.00,2883.25,NA,0.50,0,0,0,0,0,0,1
2021,0.45,0.00,0.00,0.00,4715.93,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,136.23,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,171.42,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,223.21,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,282.23,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,341.79,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,444.17,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,645.51,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,891.43,NA,0.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1193.07,NA,0.50,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1571.42,NA,0.50,0,0,0,0,0,0,1
2021,0.76,0.00,0.00,0.00,2671.36,NA,0.50,0,0,0,0,0,0,1
2021,0.46,0.00,0.00,0.00,4631.25,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,675.74,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,675.74,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.03,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,718.68,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.03,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,916.79,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,833.58,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,916.79,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1091.29,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,951.30,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1091.29,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1270.31,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1071.28,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1270.31,NA,1.50,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1548.21,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1256.17,NA,1.50,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1548.21,NA,1.50,0,0,0,0,0,0,1
2021,0.86,0.00,0.00,0.00,2035.03,NA,1.50,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1577.80,NA,1.50,0,0,0,0,0,0,1
2021,0.86,0.00,0.00,0.00,2035.03,NA,1.50,0,0,0,0,0,0,1
2021,0.78,0.00,0.00,0.00,2548.47,NA,1.50,0,0,0,0,0,0,1
2021,0.88,0.00,0.00,0.00,1915.86,NA,1.50,0,0,0,0,0,0,1
2021,0.78,0.00,0.00,0.00,2548.47,NA,1.50,0,0,0,0,0,0,1
2021,0.70,0.00,0.00,0.00,3087.75,NA,1.50,0,0,0,0,0,0,1
2021,0.83,0.00,0.00,0.00,2271.31,NA,1.50,0,0,0,0,0,0,1
2021,0.70,0.00,0.00,0.00,3087.75,NA,1.50,0,0,0,0,0,0,1
2021,0.61,0.00,0.00,0.00,3658.03,NA,1.50,0,0,0,0,0,0,1
2021,0.77,0.00,0.00,0.00,2649.45,NA,1.50,0,0,0,0,0,0,1
2021,0.61,0.00,0.00,0.00,3658.03,NA,1.50,0,0,0,0,0,0,1
2021,0.42,0.00,0.00,0.00,4910.65,NA,1.50,0,0,0,0,0,0,1
2021,0.64,0.00,0.00,0.00,3481.67,NA,1.50,0,0,0,0,0,0,1
2021,0.42,0.00,0.00,0.00,4910.65,NA,1.50,0,0,0,0,0,0,1
2021,0.19,0.00,0.00,0.00,6378.75,NA,1.50,0,0,0,0,0,0,1
2021,0.49,0.00,0.00,0.00,4438.99,NA,1.50,0,0,0,0,0,0,1
2021,0.19,0.00,0.00,0.00,6378.75,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.16,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,918.02,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1094.87,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1277.64,NA,1.50,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1564.64,NA,1.50,0,0,0,0,0,0,1
2021,0.86,0.00,0.00,0.00,2075.78,NA,1.50,0,0,0,0,0,0,1
2021,0.77,0.00,0.00,0.00,2629.35,NA,1.50,0,0,0,0,0,0,1
2021,0.68,0.00,0.00,0.00,3226.13,NA,1.50,0,0,0,0,0,0,1
2021,0.58,0.00,0.00,0.00,3875.40,NA,1.50,0,0,0,0,0,0,1
2021,0.35,0.00,0.00,0.00,5368.64,NA,1.50,0,0,0,0,0,0,1
2021,0.08,0.00,0.00,0.00,7074.52,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.33,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,919.58,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1099.50,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1287.87,NA,1.50,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1586.99,NA,1.50,0,0,0,0,0,0,1
2021,0.85,0.00,0.00,0.00,2133.37,NA,1.50,0,0,0,0,0,0,1
2021,0.75,0.00,0.00,0.00,2744.77,NA,1.50,0,0,0,0,0,0,1
2021,0.65,0.00,0.00,0.00,3426.15,NA,1.50,0,0,0,0,0,0,1
2021,0.53,0.00,0.00,0.00,4195.06,NA,1.50,0,0,0,0,0,0,1
2021,0.23,0.00,0.00,0.00,6122.40,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,8531.96,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.45,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,920.69,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1103.17,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1295.54,NA,1.50,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1604.16,NA,1.50,0,0,0,0,0,0,1
2021,0.84,0.00,0.00,0.00,2178.61,NA,1.50,0,0,0,0,0,0,1
2021,0.74,0.00,0.00,0.00,2837.89,NA,1.50,0,0,0,0,0,0,1
2021,0.62,0.00,0.00,0.00,3592.27,NA,1.50,0,0,0,0,0,0,1
2021,0.49,0.00,0.00,0.00,4469.09,NA,1.50,0,0,0,0,0,0,1
2021,0.13,0.00,0.00,0.00,6765.05,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,9906.34,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.65,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,922.77,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1109.34,NA,1.50,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1308.47,NA,1.50,0,0,0,0,0,0,1
2021,0.92,0.00,0.00,0.00,1633.50,NA,1.50,0,0,0,0,0,0,1
2021,0.83,0.00,0.00,0.00,2258.28,NA,1.50,0,0,0,0,0,0,1
2021,0.71,0.00,0.00,0.00,3005.23,NA,1.50,0,0,0,0,0,0,1
2021,0.57,0.00,0.00,0.00,3899.44,NA,1.50,0,0,0,0,0,0,1
2021,0.41,0.00,0.00,0.00,4989.10,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,7871.86,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,12919.70,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.85,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,924.88,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1115.56,NA,1.50,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1321.70,NA,1.50,0,0,0,0,0,0,1
2021,0.92,0.00,0.00,0.00,1664.17,NA,1.50,0,0,0,0,0,0,1
2021,0.81,0.00,0.00,0.00,2343.28,NA,1.50,0,0,0,0,0,0,1
2021,0.68,0.00,0.00,0.00,3190.37,NA,1.50,0,0,0,0,0,0,1
2021,0.52,0.00,0.00,0.00,4247.51,NA,1.50,0,0,0,0,0,0,1
2021,0.31,0.00,0.00,0.00,5610.38,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,9513.93,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,17192.07,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,747.07,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,927.04,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1121.70,NA,1.50,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1335.38,NA,1.50,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1696.10,NA,1.50,0,0,0,0,0,0,1
2021,0.80,0.00,0.00,0.00,2434.82,NA,1.50,0,0,0,0,0,0,1
2021,0.65,0.00,0.00,0.00,3394.67,NA,1.50,0,0,0,0,0,0,1
2021,0.46,0.00,0.00,0.00,4654.42,NA,1.50,0,0,0,0,0,0,1
2021,0.19,0.00,0.00,0.00,6358.87,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,11616.86,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,23314.47,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,747.29,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,929.00,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1128.08,NA,1.50,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1349.20,NA,1.50,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1728.98,NA,1.50,0,0,0,0,0,0,1
2021,0.78,0.00,0.00,0.00,2532.28,NA,1.50,0,0,0,0,0,0,1
2021,0.62,0.00,0.00,0.00,3622.34,NA,1.50,0,0,0,0,0,0,1
2021,0.39,0.00,0.00,0.00,5118.84,NA,1.50,0,0,0,0,0,0,1
2021,0.09,0.00,0.00,0.00,7040.13,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,14324.42,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,32172.81,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,675.74,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,747.94,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,747.94,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,935.47,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,935.47,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1147.89,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1147.89,NA,1.50,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1392.65,NA,1.50,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1392.65,NA,1.50,0,0,0,0,0,0,1
2021,0.89,0.00,0.00,0.00,1836.04,NA,1.50,0,0,0,0,0,0,1
2021,0.89,0.00,0.00,0.00,1836.04,NA,1.50,0,0,0,0,0,0,1
2021,0.73,0.00,0.00,0.00,2870.66,NA,1.50,0,0,0,0,0,0,1
2021,0.73,0.00,0.00,0.00,2870.66,NA,1.50,0,0,0,0,0,0,1
2021,0.48,0.00,0.00,0.00,4475.57,NA,1.50,0,0,0,0,0,0,1
2021,0.48,0.00,0.00,0.00,4475.57,NA,1.50,0,0,0,0,0,0,1
2021,0.09,0.00,0.00,0.00,7044.00,NA,1.50,0,0,0,0,0,0,1
2021,0.09,0.00,0.00,0.00,7044.00,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,10700.28,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,10700.28,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,28327.01,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,28327.01,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,100068.58,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,100068.58,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,748.83,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,944.26,NA,1.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1175.40,NA,1.50,0,0,0,0,0,0,1
2021,0.95,0.00,0.00,0.00,1455.57,NA,1.50,0,0,0,0,0,0,1
2021,0.87,0.00,0.00,0.00,2000.47,NA,1.50,0,0,0,0,0,0,1
2021,0.64,0.00,0.00,0.00,3458.55,NA,1.50,0,0,0,0,0,0,1
2021,0.22,0.00,0.00,0.00,6183.71,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,10804.00,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,19838.90,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,77743.92,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,469483.83,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,750.12,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,957.56,NA,1.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1220.13,NA,1.50,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1560.96,NA,1.50,0,0,0,0,0,0,1
2021,0.82,0.00,0.00,0.00,2303.69,NA,1.50,0,0,0,0,0,0,1
2021,0.43,0.00,0.00,0.00,4805.84,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,10340.97,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,23289.67,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,55329.93,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,415777.34,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,4423211.62,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,751.83,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,976.69,NA,1.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1285.38,NA,1.50,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1725.85,NA,1.50,0,0,0,0,0,0,1
2021,0.74,0.00,0.00,0.00,2854.77,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,8429.32,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,23097.66,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,71902.25,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,242915.98,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,3088106.52,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,16412708.51,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,753.24,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,991.45,NA,1.50,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1338.88,NA,1.50,0,0,0,0,0,0,1
2021,0.89,0.00,0.00,0.00,1871.63,NA,1.50,0,0,0,0,0,0,1
2021,0.64,0.00,0.00,0.00,3439.23,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,11864.87,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,44128.05,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,175138.62,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,738945.98,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,7777849.51,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,22794633.42,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,754.59,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1006.66,NA,1.50,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1396.02,NA,1.50,0,0,0,0,0,0,1
2021,0.86,0.00,0.00,0.00,2039.48,NA,1.50,0,0,0,0,0,0,1
2021,0.52,0.00,0.00,0.00,4266.32,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,18446.79,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,86484.66,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,428181.44,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,1975860.90,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,12219728.52,NA,1.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,26382408.66,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,458.55,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,495.07,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,523.30,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,548.83,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,595.38,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,516.26,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,497.66,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,635.86,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,785.31,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,635.89,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,576.88,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,760.74,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,659.82,NA,1.50,0,0,0,0,0,0,1
